Time,VbattRaw,IbattRaw,Vbatt,Ibatt,V3v3,I3v3,V5v0,I5v0,T3v3,T5v0,Free Memory,Free Disk Space,CPU Temperature,TMP102 Temperature,BME680 Temperature,BME680 Pressure
1722480921.5379171,10.846354166666668,0.29239348144531246,10.857747395833334,0.29971857910156247,3.3325033629966887,0.050051330566406246,5.071381718279367,0.24478034667968748,29.417742729389147,31.39400721701395,141.828125,54183.2109375,51.54,22.75,23.11,982.96
1722480926.6103702,10.863444010416668,0.234403125,10.863444010416668,0.25027416992187496,3.326019893418874,0.05859667968749999,5.078727997929217,0.20754443359374997,29.31365722105693,31.70581311140677,139.26171875,54183.04296875,52.078,22.75,23.11,982.94
1722480931.6821105,10.863444010416668,0.3009394287109375,10.863444010416668,0.29544560546875,3.327640760813328,0.04944094848632812,5.076279238045934,0.24416992187499997,29.46978279558857,31.238080176082576,137.98046875,54182.89453125,53.154,22.75,23.1,982.95
1722480936.7549744,10.869140625,0.277132861328125,10.874837239583334,0.22951972656249997,3.322778158629967,0.05554476928710937,5.086074277579066,0.15932087402343748,29.31365722105693,31.445979327269242,136.62890625,54182.703125,52.616,22.75,23.1,982.95
1722480941.8629293,10.874837239583334,0.28140583496093746,10.863444010416668,0.29788730468749997,3.3243990260244205,0.05188247680664062,5.071381718279367,0.21486953124999997,29.46978279558857,31.342033321853478,136.875,54182.5546875,52.616,22.75,23.1,982.95
1722480946.9277556,10.863444010416668,0.2881205078125,10.863444010416668,0.28567880859374994,3.327640760813328,0.04883056640625,5.083625517695784,0.223415478515625,29.46978279558857,31.290057641604562,135.39453125,54182.5,53.692,22.8125,23.09,982.96
1722480951.996254,10.863444010416668,0.2862892333984375,10.874837239583334,0.274691162109375,3.313052954263245,0.05920706176757812,5.073830478162651,0.19228381347656248,29.31365722105693,31.445979327269242,134.34765625,54182.2890625,53.154,22.8125,23.09,982.96
1722480957.0663671,10.857747395833334,0.28934135742187495,10.863444010416668,0.2728598876953125,3.3341242303911423,0.05859667968749999,5.078727997929217,0.24172822265624996,29.31365722105693,31.445979327269242,133.6015625,54182.0703125,53.692,22.8125,23.09,982.93
1722480962.1264968,10.863444010416668,0.28567880859374994,10.85205078125,0.28873093261718746,3.3195364238410594,0.05493438720703124,5.0811767578125,0.2215842041015625,29.31365722105693,31.290057641604562,133.53125,54181.8984375,53.692,22.75,23.09,982.93
1722480967.1982248,10.863444010416668,0.2643139404296875,10.85205078125,0.2765224365234375,3.327640760813328,0.05249285888671874,5.071381718279367,0.19899848632812497,29.365700871273475,31.6018849504444,133.390625,54181.74609375,53.692,22.8125,23.09,982.93
